company_code,service_category,country,province,district,city,zone_code,first_kg,extra_kg,currency,source_file
#CR0001,domestic,Sri Lanka,Western,Colombo,Maharagama,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Malabe,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Meegoda,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Moratuwa,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Mount Lavinia,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Mullegama,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Mulleriyawa,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Mutwal,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Napawela,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Narahenpita,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Nugegoda,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Padukka,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Pannipitiya,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Piliyandala,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Pita Kotte,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Pitipana Homagama,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Polgasowita,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Puwakpitiya,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Rajagiriya,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Ranala,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Ratmalana,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Siddamulla,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Sri Jayewardenepura,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Talawatugoda,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Tummodara,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Waga,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Watareka,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Colombo,Wijerama,B,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Akaragama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Alawala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ambagaspitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ambepussa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Andiambalama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Attanagalla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Badalgama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Banduragoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Batuwatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Bemmulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Biyagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Biyagama IPZ,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Bokalagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Bopagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Buthpitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Dagonna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Danowita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Debahera,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Dekatana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Delgoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Delwagura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Demalagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Demanhandiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Dewalapola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Divulapitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Divuldeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Dompe,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Dunagaha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ekala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ellakkala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Essella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Gampaha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ganemulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,GonawalaWP,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Heiyanthuduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Hendala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Henegama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Hinatiyana Madawala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Hiswella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Horampella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Hunumulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ihala Madampella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Imbulgoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ja-Ela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kadawatha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kahatowita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kalagedihena,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kaleliya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kaluaggala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kandana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kapugoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kapuwatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Katana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Katunayake,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Katunayake Air Force Camp,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Katuwellegama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kelaniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kimbulapitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kiribathgoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kirindiwela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kitalawalana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kitulwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kochchikade,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kotadeniyawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kotugoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Kumbaloluwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Loluwagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Lunugama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Mabodale,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Madelgamuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Makewita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Makola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Malwana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Mandawala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Marandagahamula,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Mellawagedara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Minuwangoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Mirigama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Mithirigala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Muddaragama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Mudungoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Naranwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Nawana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Nedungamuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Negombo,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Nikahetikanda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Nittambuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Niwandama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Pallewela,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Pamunugama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Pamunuwatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Pasyala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Peliyagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Pepiliyawala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Pethiyagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Polpithimukulana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Pugoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Radawadunna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Radawana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Raddolugama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ragama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Ruggahawila,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Rukmale,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Seeduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Siyambalape,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Talahena,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Thimbirigaskatuwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Tittapattara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Udathuthiripitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Udugampola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Uggalboda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Urapola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Uswetakeiyawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Veyangoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Walgammulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Walpita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Wanaluwewa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Wathurugama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Watinapaha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Wattala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Weboda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Wegowwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Weliveriya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Weweldeniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Gampaha,Yakkala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Agalawatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Alubomulla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Alutgama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Anguruwatota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Baduraliya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Bandaragama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Bellana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Beruwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Bolossagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Bombuwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Boralugoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Bulathsinhala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Danawala Thiniyawala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Delmella,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Dharga Town,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Diwalakada,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Dodangoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Dombagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Galpatha,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Gamagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Gonapola Junction,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Govinna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Gurulubadda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Halkandawila,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Haltota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Halwala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Halwatura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Hedigalla Colony,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Horana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Ittapana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kalawila Kiranthidiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kalutara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kananwila,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kandanagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kehelwatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kelinkanda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kitulgoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Koholana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Kuda Uduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,lngiriya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Maggona,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Mahagama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Mahakalupahana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Matugama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Meegahatenna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Meegama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Millaniya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Millewa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Miwanapalana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Molkawa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Morapitiya,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Morontuduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Nawattuduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Neboda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Padagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Pahalahewessa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Paiyagala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Panadura,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Pannila,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Paragastota,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Paragoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Paraigama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Pelanda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Pelawatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Pokunuwita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Polgampola,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Poruwedanda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Remunagoda,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Tebuwana,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Uduwara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Utumgama,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Veyangalla,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Wadduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Walagedara,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Walallawita,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Waskaduwa,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Welipenna,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Welmilla Junction,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Yagirala,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Yatadolawatta,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Western,Kalutara,Yatawara Junction,C,350,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Eastern,Ampara,Addalaichenai,D,400,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Eastern,Ampara,Akkaraipattu,D,400,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Eastern,Ampara,Ampara,D,400,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Eastern,Ampara,Bakmitiyawa,D,400,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Eastern,Ampara,Central Camp,D,400,80,LKR,Copy of courier (1).xlsx
#CR0001,domestic,Sri Lanka,Eastern,Ampara,Dadayamtalawa,D,400,80,LKR,Copy of courier (1).xlsx
